document_number,company_code,fiscal_year,posting_date,document_date,document_type,currency,reference,created_by
JE0001967,1000,2023,2023-07-14 00:00:00,2023-07-14 00:00:00,KR,BRL,APINV000167,laurahansen
JE0001968,1000,2024,2024-09-22 00:00:00,2024-09-22 00:00:00,KR,BRL,APINV000168,butlersabrina
JE0001969,1000,2024,2024-07-05 00:00:00,2024-07-05 00:00:00,KR,BRL,APINV000169,fuentessandra
JE0001970,1000,2024,2024-04-01 00:00:00,2024-04-01 00:00:00,KR,BRL,APINV000170,sbailey
JE0001971,1000,2023,2023-08-05 00:00:00,2023-08-05 00:00:00,KR,BRL,APINV000171,don79
JE0001972,1000,2024,2024-09-14 00:00:00,2024-09-14 00:00:00,KR,BRL,APINV000172,gerald40
JE0001973,1000,2024,2024-10-16 00:00:00,2024-10-16 00:00:00,KR,BRL,APINV000173,walkermelissa
JE0001974,1000,2023,2023-03-02 00:00:00,2023-03-02 00:00:00,KR,BRL,APINV000174,haileyparker
JE0001975,1000,2024,2024-10-12 00:00:00,2024-10-12 00:00:00,KR,BRL,APINV000175,davidmiller
JE0001976,1000,2023,2023-11-09 00:00:00,2023-11-09 00:00:00,KR,BRL,APINV000176,joneskim
JE0001977,1000,2024,2024-06-15 00:00:00,2024-06-15 00:00:00,KR,BRL,APINV000177,gwilliams
JE0001978,1000,2023,2023-05-05 00:00:00,2023-05-05 00:00:00,KR,BRL,APINV000178,mcguirewilliam
JE0001979,1000,2024,2024-04-27 00:00:00,2024-04-27 00:00:00,KR,BRL,APINV000179,harrisonrebekah
JE0001980,1000,2024,2024-02-27 00:00:00,2024-02-27 00:00:00,KR,BRL,APINV000180,joneselizabeth
JE0001981,1000,2023,2023-10-31 00:00:00,2023-10-31 00:00:00,KR,BRL,APINV000181,pattonsamantha
JE0001982,1000,2023,2023-05-05 00:00:00,2023-05-05 00:00:00,KR,BRL,APINV000182,brianagonzalez
JE0001983,1000,2023,2023-08-05 00:00:00,2023-08-05 00:00:00,KR,BRL,APINV000183,anthony24
JE0001984,1000,2023,2023-08-17 00:00:00,2023-08-17 00:00:00,KR,BRL,APINV000184,michael89
JE0001985,1000,2024,2024-05-31 00:00:00,2024-05-31 00:00:00,KR,BRL,APINV000185,williamjones
JE0001986,1000,2023,2023-10-01 00:00:00,2023-10-01 00:00:00,KR,BRL,APINV000186,ricejennifer
JE0001987,1000,2024,2024-04-07 00:00:00,2024-04-07 00:00:00,KR,BRL,APINV000187,george80
JE0001988,1000,2023,2023-11-13 00:00:00,2023-11-13 00:00:00,KR,BRL,APINV000188,glasssamantha
JE0001989,1000,2024,2024-02-26 00:00:00,2024-02-26 00:00:00,KR,BRL,APINV000189,lrichardson
JE0001990,1000,2024,2024-08-30 00:00:00,2024-08-30 00:00:00,KR,BRL,APINV000190,scottrosario
JE0001991,1000,2024,2024-10-14 00:00:00,2024-10-14 00:00:00,KR,BRL,APINV000191,maryzavala
JE0001992,1000,2023,2023-07-18 00:00:00,2023-07-18 00:00:00,KR,BRL,APINV000192,olewis
JE0001993,1000,2024,2024-02-13 00:00:00,2024-02-13 00:00:00,KR,BRL,APINV000193,urodriguez
JE0001994,1000,2024,2024-05-15 00:00:00,2024-05-15 00:00:00,KR,BRL,APINV000194,owensapril
JE0001995,1000,2024,2024-04-27 00:00:00,2024-04-27 00:00:00,KR,BRL,APINV000195,tfarmer
JE0001996,1000,2025,2025-01-03 00:00:00,2025-01-03 00:00:00,KR,BRL,APINV000196,angela01
JE0001997,1000,2023,2023-03-06 00:00:00,2023-03-06 00:00:00,KR,BRL,APINV000197,tristan64
JE0001998,1000,2024,2024-02-23 00:00:00,2024-02-23 00:00:00,KR,BRL,APINV000198,tburke
JE0001999,1000,2024,2024-05-07 00:00:00,2024-05-07 00:00:00,KR,BRL,APINV000199,aperez
JE0002000,1000,2023,2023-07-21 00:00:00,2023-07-21 00:00:00,KR,BRL,APINV000200,traci63
JE0002001,1000,2024,2024-02-14 00:00:00,2024-02-14 00:00:00,KR,BRL,APINV000201,jacobsonleah
JE0002002,1000,2023,2023-06-28 00:00:00,2023-06-28 00:00:00,KR,BRL,APINV000202,harry71
JE0002003,1000,2024,2024-07-26 00:00:00,2024-07-26 00:00:00,KR,BRL,APINV000203,qkim
JE0002004,1000,2024,2024-05-01 00:00:00,2024-05-01 00:00:00,KR,BRL,APINV000204,wilsonralph
JE0002005,1000,2024,2024-09-22 00:00:00,2024-09-22 00:00:00,KR,BRL,APINV000205,figueroapatricia
JE0002006,1000,2024,2024-06-10 00:00:00,2024-06-10 00:00:00,KR,BRL,APINV000206,calvinhester
JE0002007,1000,2024,2024-03-26 00:00:00,2024-03-26 00:00:00,KR,BRL,APINV000207,james61
JE0002008,1000,2023,2023-02-08 00:00:00,2023-02-08 00:00:00,KR,BRL,APINV000208,maryhardy
JE0002009,1000,2024,2024-09-12 00:00:00,2024-09-12 00:00:00,KR,BRL,APINV000209,kathy99
JE0002010,1000,2023,2023-07-02 00:00:00,2023-07-02 00:00:00,KR,BRL,APINV000210,katelyn65
JE0002011,1000,2024,2024-10-27 00:00:00,2024-10-27 00:00:00,KR,BRL,APINV000211,zestrada
JE0002012,1000,2023,2023-07-08 00:00:00,2023-07-08 00:00:00,KR,BRL,APINV000212,jdixon
JE0002013,1000,2023,2023-08-03 00:00:00,2023-08-03 00:00:00,KR,BRL,APINV000213,qrodriguez
JE0002014,1000,2025,2025-01-10 00:00:00,2025-01-10 00:00:00,KR,BRL,APINV000214,ocrawford
JE0002015,1000,2024,2024-12-18 00:00:00,2024-12-18 00:00:00,KR,BRL,APINV000215,anthonyrojas
JE0002016,1000,2023,2023-07-02 00:00:00,2023-07-02 00:00:00,KR,BRL,APINV000216,jimenezanthony
JE0002017,1000,2023,2023-06-30 00:00:00,2023-06-30 00:00:00,KR,BRL,APINV000217,patrickshelton
JE0002018,1000,2024,2024-08-09 00:00:00,2024-08-09 00:00:00,KR,BRL,APINV000218,kevinhanson
JE0002019,1000,2023,2023-04-06 00:00:00,2023-04-06 00:00:00,KR,BRL,APINV000219,guerreroapril
JE0002020,1000,2024,2024-11-20 00:00:00,2024-11-20 00:00:00,KR,BRL,APINV000220,msparks
JE0002021,1000,2024,2024-05-25 00:00:00,2024-05-25 00:00:00,KR,BRL,APINV000221,ebony78
JE0002022,1000,2024,2024-01-18 00:00:00,2024-01-18 00:00:00,KR,BRL,APINV000222,amy88
JE0002023,1000,2024,2024-02-27 00:00:00,2024-02-27 00:00:00,KR,BRL,APINV000223,cisnerosanthony
JE0002024,1000,2023,2023-11-15 00:00:00,2023-11-15 00:00:00,KR,BRL,APINV000224,hbeard
JE0002025,1000,2023,2023-08-13 00:00:00,2023-08-13 00:00:00,KR,BRL,APINV000225,ycole
JE0002026,1000,2023,2023-04-23 00:00:00,2023-04-23 00:00:00,KR,BRL,APINV000226,cstevens
JE0002027,1000,2023,2023-08-30 00:00:00,2023-08-30 00:00:00,KR,BRL,APINV000227,angeladalton
JE0002028,1000,2023,2023-03-21 00:00:00,2023-03-21 00:00:00,KR,BRL,APINV000228,nicole27
JE0002029,1000,2024,2024-06-22 00:00:00,2024-06-22 00:00:00,KR,BRL,APINV000229,ttaylor
JE0002030,1000,2023,2023-12-03 00:00:00,2023-12-03 00:00:00,KR,BRL,APINV000230,hfreeman
JE0002031,1000,2024,2024-05-21 00:00:00,2024-05-21 00:00:00,KR,BRL,APINV000231,rkeller
JE0002032,1000,2024,2024-07-14 00:00:00,2024-07-14 00:00:00,KR,BRL,APINV000232,kalvarez
JE0002033,1000,2024,2024-04-20 00:00:00,2024-04-20 00:00:00,KR,BRL,APINV000233,myerstroy
JE0002034,1000,2024,2024-03-26 00:00:00,2024-03-26 00:00:00,KR,BRL,APINV000234,wjensen
JE0002035,1000,2024,2024-06-19 00:00:00,2024-06-19 00:00:00,KR,BRL,APINV000235,luke09
JE0002036,1000,2023,2023-01-16 00:00:00,2023-01-16 00:00:00,KR,BRL,APINV000236,andersonmichael
JE0002037,1000,2024,2024-06-18 00:00:00,2024-06-18 00:00:00,KR,BRL,APINV000237,hubbardcolleen
JE0002038,1000,2023,2023-06-25 00:00:00,2023-06-25 00:00:00,KR,BRL,APINV000238,wdavis
JE0002039,1000,2023,2023-03-20 00:00:00,2023-03-20 00:00:00,KR,BRL,APINV000239,robert03
JE0002040,1000,2024,2024-09-20 00:00:00,2024-09-20 00:00:00,KR,BRL,APINV000240,jimmycollins
JE0002041,1000,2023,2023-09-02 00:00:00,2023-09-02 00:00:00,KR,BRL,APINV000241,lozanocameron
JE0002042,1000,2023,2023-07-14 00:00:00,2023-07-14 00:00:00,KR,BRL,APINV000242,danny20
JE0002043,1000,2024,2024-02-22 00:00:00,2024-02-22 00:00:00,KR,BRL,APINV000243,benjamin69
JE0002044,1000,2025,2025-01-14 00:00:00,2025-01-14 00:00:00,KR,BRL,APINV000244,sadams
JE0002045,1000,2023,2023-03-30 00:00:00,2023-03-30 00:00:00,KR,BRL,APINV000245,uchapman
JE0002046,1000,2024,2024-07-05 00:00:00,2024-07-05 00:00:00,KR,BRL,APINV000246,uhudson
JE0002047,1000,2023,2023-06-30 00:00:00,2023-06-30 00:00:00,KR,BRL,APINV000247,stokescraig
JE0002048,1000,2023,2023-11-22 00:00:00,2023-11-22 00:00:00,KR,BRL,APINV000248,matthewshaw
JE0002049,1000,2024,2024-10-10 00:00:00,2024-10-10 00:00:00,KR,BRL,APINV000249,garrett45
JE0002050,1000,2024,2024-01-03 00:00:00,2024-01-03 00:00:00,KR,BRL,APINV000250,oharris
JE0002051,1000,2024,2024-01-27 00:00:00,2024-01-27 00:00:00,KR,BRL,APINV000251,pittmanamanda
JE0002052,1000,2023,2023-06-08 00:00:00,2023-06-08 00:00:00,KR,BRL,APINV000252,joseph49
JE0002053,1000,2023,2023-06-26 00:00:00,2023-06-26 00:00:00,KR,BRL,APINV000253,nballard
JE0002054,1000,2023,2023-09-26 00:00:00,2023-09-26 00:00:00,KR,BRL,APINV000254,robbinsbelinda
JE0002055,1000,2023,2023-01-27 00:00:00,2023-01-27 00:00:00,KR,BRL,APINV000255,joshua98
JE0002056,1000,2023,2023-09-05 00:00:00,2023-09-05 00:00:00,KR,BRL,APINV000256,wsimmons
JE0002057,1000,2023,2023-12-11 00:00:00,2023-12-11 00:00:00,KR,BRL,APINV000257,pearsonkevin
JE0002058,1000,2023,2023-12-15 00:00:00,2023-12-15 00:00:00,KR,BRL,APINV000258,ryan85
JE0002059,1000,2024,2024-01-26 00:00:00,2024-01-26 00:00:00,KR,BRL,APINV000259,robertking
JE0002060,1000,2025,2025-01-05 00:00:00,2025-01-05 00:00:00,KR,BRL,APINV000260,jpowers
JE0002061,1000,2024,2024-12-26 00:00:00,2024-12-26 00:00:00,KR,BRL,APINV000261,nicoleburton
JE0002062,1000,2023,2023-08-12 00:00:00,2023-08-12 00:00:00,KR,BRL,APINV000262,barbaralewis
JE0002063,1000,2023,2023-11-19 00:00:00,2023-11-19 00:00:00,KR,BRL,APINV000263,oadams
JE0002064,1000,2023,2023-08-23 00:00:00,2023-08-23 00:00:00,KR,BRL,APINV000264,umichael
JE0002065,1000,2025,2025-01-07 00:00:00,2025-01-07 00:00:00,KR,BRL,APINV000265,boydmichael
JE0002066,1000,2024,2024-12-10 00:00:00,2024-12-10 00:00:00,KR,BRL,APINV000266,johnfrancis
JE0002067,1000,2024,2024-08-11 00:00:00,2024-08-11 00:00:00,KR,BRL,APINV000267,megan65
JE0002068,1000,2023,2023-05-07 00:00:00,2023-05-07 00:00:00,KR,BRL,APINV000268,waltersmeghan
JE0002069,1000,2024,2024-05-24 00:00:00,2024-05-24 00:00:00,KR,BRL,APINV000269,madison24
JE0002070,1000,2024,2024-03-19 00:00:00,2024-03-19 00:00:00,KR,BRL,APINV000270,richardwilson
JE0002071,1000,2023,2023-04-04 00:00:00,2023-04-04 00:00:00,KR,BRL,APINV000271,anthonyrobles
JE0002072,1000,2024,2024-04-03 00:00:00,2024-04-03 00:00:00,KR,BRL,APINV000272,steven86
JE0002073,1000,2023,2023-12-12 00:00:00,2023-12-12 00:00:00,KR,BRL,APINV000273,clucas
JE0002074,1000,2024,2024-07-17 00:00:00,2024-07-17 00:00:00,KR,BRL,APINV000274,eriktaylor
JE0002075,1000,2024,2024-01-19 00:00:00,2024-01-19 00:00:00,KR,BRL,APINV000275,kristine48
JE0002076,1000,2024,2024-05-11 00:00:00,2024-05-11 00:00:00,KR,BRL,APINV000276,dawnwilliams
JE0002077,1000,2023,2023-06-12 00:00:00,2023-06-12 00:00:00,KR,BRL,APINV000277,dcasey
JE0002078,1000,2024,2024-05-21 00:00:00,2024-05-21 00:00:00,KR,BRL,APINV000278,edwardskenneth
JE0002079,1000,2023,2023-08-16 00:00:00,2023-08-16 00:00:00,KR,BRL,APINV000279,lesterrichard
JE0002080,1000,2023,2023-03-02 00:00:00,2023-03-02 00:00:00,KR,BRL,APINV000280,emily16
JE0002081,1000,2023,2023-12-21 00:00:00,2023-12-21 00:00:00,KR,BRL,APINV000281,joelduncan
JE0002082,1000,2024,2024-12-06 00:00:00,2024-12-06 00:00:00,KR,BRL,APINV000282,boydmaria
JE0002083,1000,2024,2024-09-26 00:00:00,2024-09-26 00:00:00,KR,BRL,APINV000283,tyler13
JE0002084,1000,2023,2023-11-19 00:00:00,2023-11-19 00:00:00,KR,BRL,APINV000284,mejialawrence
JE0002085,1000,2023,2023-03-31 00:00:00,2023-03-31 00:00:00,KR,BRL,APINV000285,vshaffer
JE0002086,1000,2024,2024-08-15 00:00:00,2024-08-15 00:00:00,KR,BRL,APINV000286,selenarobinson
JE0002087,1000,2024,2024-12-08 00:00:00,2024-12-08 00:00:00,KR,BRL,APINV000287,thompsontara
JE0002088,1000,2024,2024-02-04 00:00:00,2024-02-04 00:00:00,KR,BRL,APINV000288,lortiz
JE0002089,1000,2023,2023-07-16 00:00:00,2023-07-16 00:00:00,KR,BRL,APINV000289,henrynicholas
JE0002090,1000,2023,2023-10-27 00:00:00,2023-10-27 00:00:00,KR,BRL,APINV000290,stewartrodney
JE0002091,1000,2024,2024-03-23 00:00:00,2024-03-23 00:00:00,KR,BRL,APINV000291,sylviasuarez
JE0002092,1000,2024,2024-12-24 00:00:00,2024-12-24 00:00:00,KR,BRL,APINV000292,michaelbaldwin
JE0002093,1000,2023,2023-12-13 00:00:00,2023-12-13 00:00:00,KR,BRL,APINV000293,andrew90
JE0002094,1000,2023,2023-05-20 00:00:00,2023-05-20 00:00:00,KR,BRL,APINV000294,vazquezkristina
JE0002095,1000,2024,2024-03-10 00:00:00,2024-03-10 00:00:00,KR,BRL,APINV000295,johnnycruz
JE0002096,1000,2024,2024-12-28 00:00:00,2024-12-28 00:00:00,KR,BRL,APINV000296,rebecca18
JE0002097,1000,2023,2023-04-27 00:00:00,2023-04-27 00:00:00,KR,BRL,APINV000297,miaprice
JE0002098,1000,2024,2024-11-06 00:00:00,2024-11-06 00:00:00,KR,BRL,APINV000298,qpennington
JE0002099,1000,2024,2024-02-08 00:00:00,2024-02-08 00:00:00,KR,BRL,APINV000299,christopher34
JE0002100,1000,2024,2024-04-10 00:00:00,2024-04-10 00:00:00,KR,BRL,APINV000300,michelemartin
JE0002101,1000,2024,2024-10-08 00:00:00,2024-10-08 00:00:00,KR,BRL,APINV000301,zwelch
JE0002102,1000,2024,2024-10-16 00:00:00,2024-10-16 00:00:00,KR,BRL,APINV000302,rmccormick
JE0002103,1000,2023,2023-05-03 00:00:00,2023-05-03 00:00:00,KR,BRL,APINV000303,morrowshelby
JE0002104,1000,2023,2023-08-17 00:00:00,2023-08-17 00:00:00,KR,BRL,APINV000304,vmclaughlin
JE0002105,1000,2024,2024-06-05 00:00:00,2024-06-05 00:00:00,KR,BRL,APINV000305,gmcdowell
JE0002106,1000,2023,2023-04-27 00:00:00,2023-04-27 00:00:00,KR,BRL,APINV000306,hollyhunter
JE0002107,1000,2024,2024-09-16 00:00:00,2024-09-16 00:00:00,KR,BRL,APINV000307,robert85
JE0002108,1000,2023,2023-08-19 00:00:00,2023-08-19 00:00:00,KR,BRL,APINV000308,wneal
JE0002109,1000,2024,2024-12-11 00:00:00,2024-12-11 00:00:00,KR,BRL,APINV000309,davidsonisaiah
JE0002110,1000,2023,2023-09-14 00:00:00,2023-09-14 00:00:00,KR,BRL,APINV000310,igibbs
JE0002111,1000,2023,2023-05-22 00:00:00,2023-05-22 00:00:00,KR,BRL,APINV000311,moralescourtney
JE0002112,1000,2023,2023-10-19 00:00:00,2023-10-19 00:00:00,KR,BRL,APINV000312,barbara12
JE0002113,1000,2024,2024-10-27 00:00:00,2024-10-27 00:00:00,KR,BRL,APINV000313,zacharybooker
JE0002114,1000,2023,2023-12-15 00:00:00,2023-12-15 00:00:00,KR,BRL,APINV000314,melaniejennings
JE0002115,1000,2023,2023-05-04 00:00:00,2023-05-04 00:00:00,KR,BRL,APINV000315,shannon24
JE0002116,1000,2023,2023-03-23 00:00:00,2023-03-23 00:00:00,KR,BRL,APINV000316,graceserrano
JE0002117,1000,2024,2024-05-01 00:00:00,2024-05-01 00:00:00,KR,BRL,APINV000317,james65
JE0002118,1000,2024,2024-07-03 00:00:00,2024-07-03 00:00:00,KR,BRL,APINV000318,phillipbennett
JE0002119,1000,2023,2023-07-19 00:00:00,2023-07-19 00:00:00,KR,BRL,APINV000319,andrewjohnson
JE0002120,1000,2024,2024-09-13 00:00:00,2024-09-13 00:00:00,KR,BRL,APINV000320,rebeccamccann
JE0002121,1000,2023,2023-06-13 00:00:00,2023-06-13 00:00:00,KR,BRL,APINV000321,josechristian
JE0002122,1000,2024,2024-11-19 00:00:00,2024-11-19 00:00:00,KR,BRL,APINV000322,moralesroy
JE0002123,1000,2024,2024-03-02 00:00:00,2024-03-02 00:00:00,KR,BRL,APINV000323,edward52
JE0002124,1000,2024,2024-02-19 00:00:00,2024-02-19 00:00:00,KR,BRL,APINV000324,smithalicia
JE0002125,1000,2023,2023-01-25 00:00:00,2023-01-25 00:00:00,KR,BRL,APINV000325,fwilcox
JE0002126,1000,2023,2023-02-14 00:00:00,2023-02-14 00:00:00,KR,BRL,APINV000326,walkerjames
JE0002127,1000,2024,2024-08-10 00:00:00,2024-08-10 00:00:00,KR,BRL,APINV000327,keith76
JE0002128,1000,2023,2023-11-24 00:00:00,2023-11-24 00:00:00,KR,BRL,APINV000328,ryanclark
JE0002129,1000,2024,2024-10-12 00:00:00,2024-10-12 00:00:00,KR,BRL,APINV000329,wandacampbell
JE0002130,1000,2023,2023-11-14 00:00:00,2023-11-14 00:00:00,KR,BRL,APINV000330,robertortiz
JE0002131,1000,2024,2024-05-16 00:00:00,2024-05-16 00:00:00,KR,BRL,APINV000331,anthonycherry
JE0002132,1000,2023,2023-09-23 00:00:00,2023-09-23 00:00:00,KR,BRL,APINV000332,christinesolomon
JE0002133,1000,2024,2024-11-16 00:00:00,2024-11-16 00:00:00,KR,BRL,APINV000333,brandi71
JE0002134,1000,2023,2023-11-08 00:00:00,2023-11-08 00:00:00,KR,BRL,APINV000334,harrisonmonica
JE0002135,1000,2024,2024-12-23 00:00:00,2024-12-23 00:00:00,KR,BRL,APINV000335,tmcdaniel
JE0002136,1000,2023,2023-10-27 00:00:00,2023-10-27 00:00:00,KR,BRL,APINV000336,verickson
JE0002137,1000,2023,2023-10-02 00:00:00,2023-10-02 00:00:00,KR,BRL,APINV000337,charles80
JE0002138,1000,2024,2024-01-04 00:00:00,2024-01-04 00:00:00,KR,BRL,APINV000338,cookjimmy
JE0002139,1000,2024,2024-10-13 00:00:00,2024-10-13 00:00:00,KR,BRL,APINV000339,wendy90
JE0002140,1000,2023,2023-05-09 00:00:00,2023-05-09 00:00:00,KR,BRL,APINV000340,kingchristine
JE0002141,1000,2024,2024-02-09 00:00:00,2024-02-09 00:00:00,KR,BRL,APINV000341,tiffany52
JE0002142,1000,2024,2024-02-24 00:00:00,2024-02-24 00:00:00,KR,BRL,APINV000342,carpenterjorge
JE0002143,1000,2024,2024-05-12 00:00:00,2024-05-12 00:00:00,KR,BRL,APINV000343,dconrad
JE0002144,1000,2024,2024-08-06 00:00:00,2024-08-06 00:00:00,KR,BRL,APINV000344,christopherpage
JE0002145,1000,2023,2023-12-27 00:00:00,2023-12-27 00:00:00,KR,BRL,APINV000345,hthomas
JE0002146,1000,2024,2024-07-09 00:00:00,2024-07-09 00:00:00,KR,BRL,APINV000346,bradley27
JE0002147,1000,2024,2024-04-07 00:00:00,2024-04-07 00:00:00,KR,BRL,APINV000347,julie64
JE0002148,1000,2024,2024-09-24 00:00:00,2024-09-24 00:00:00,KR,BRL,APINV000348,chloe48
JE0002149,1000,2023,2023-12-12 00:00:00,2023-12-12 00:00:00,KR,BRL,APINV000349,ryan25
JE0002150,1000,2023,2023-09-03 00:00:00,2023-09-03 00:00:00,KR,BRL,APINV000350,jgallagher
JE0002151,1000,2024,2024-02-03 00:00:00,2024-02-03 00:00:00,KR,BRL,APINV000351,jbrown
JE0002152,1000,2023,2023-02-08 00:00:00,2023-02-08 00:00:00,KR,BRL,APINV000352,hallbarry
JE0002153,1000,2023,2023-03-08 00:00:00,2023-03-08 00:00:00,KR,BRL,APINV000353,frank76
JE0002154,1000,2024,2024-10-22 00:00:00,2024-10-22 00:00:00,KR,BRL,APINV000354,carneysara
JE0002155,1000,2024,2024-04-13 00:00:00,2024-04-13 00:00:00,KR,BRL,APINV000355,alexandervanessa
JE0002156,1000,2023,2023-07-28 00:00:00,2023-07-28 00:00:00,KR,BRL,APINV000356,hellis
JE0002157,1000,2024,2024-07-24 00:00:00,2024-07-24 00:00:00,KR,BRL,APINV000357,daviddavis
JE0002158,1000,2024,2024-09-27 00:00:00,2024-09-27 00:00:00,KR,BRL,APINV000358,henry28
JE0002159,1000,2024,2024-10-01 00:00:00,2024-10-01 00:00:00,KR,BRL,APINV000359,anna93
JE0002160,1000,2024,2024-04-05 00:00:00,2024-04-05 00:00:00,KR,BRL,APINV000360,foxashley
JE0002161,1000,2023,2023-09-11 00:00:00,2023-09-11 00:00:00,KR,BRL,APINV000361,pknapp
JE0002162,1000,2024,2024-07-18 00:00:00,2024-07-18 00:00:00,KR,BRL,APINV000362,vrhodes
JE0002163,1000,2024,2024-08-28 00:00:00,2024-08-28 00:00:00,KR,BRL,APINV000363,mitchelltina
JE0002164,1000,2024,2024-03-13 00:00:00,2024-03-13 00:00:00,KR,BRL,APINV000364,longbrittany
JE0002165,1000,2024,2024-02-29 00:00:00,2024-02-29 00:00:00,KR,BRL,APINV000365,hooderic
JE0002166,1000,2023,2023-03-23 00:00:00,2023-03-23 00:00:00,KR,BRL,APINV000366,stevensjasmine
JE0002167,1000,2023,2023-06-24 00:00:00,2023-06-24 00:00:00,KR,BRL,APINV000367,rgibson
JE0002168,1000,2023,2023-12-04 00:00:00,2023-12-04 00:00:00,KR,BRL,APINV000368,riverabradley
JE0002169,1000,2024,2024-07-05 00:00:00,2024-07-05 00:00:00,KR,BRL,APINV000369,unguyen
JE0002170,1000,2023,2023-04-21 00:00:00,2023-04-21 00:00:00,KR,BRL,APINV000370,jasonwilliams
JE0002171,1000,2024,2024-04-20 00:00:00,2024-04-20 00:00:00,KR,BRL,APINV000371,marcus01
JE0002172,1000,2023,2023-04-05 00:00:00,2023-04-05 00:00:00,KR,BRL,APINV000372,qdavis
JE0002173,1000,2024,2024-04-25 00:00:00,2024-04-25 00:00:00,KR,BRL,APINV000373,johnwise
JE0002174,1000,2023,2023-05-31 00:00:00,2023-05-31 00:00:00,KR,BRL,APINV000374,ndavis
JE0002175,1000,2024,2024-06-04 00:00:00,2024-06-04 00:00:00,KR,BRL,APINV000375,paulpowell
JE0002176,1000,2024,2024-05-23 00:00:00,2024-05-23 00:00:00,KR,BRL,APINV000376,davidhenry
JE0002177,1000,2024,2024-10-22 00:00:00,2024-10-22 00:00:00,KR,BRL,APINV000377,tfitzgerald
JE0002178,1000,2023,2023-07-16 00:00:00,2023-07-16 00:00:00,KR,BRL,APINV000378,michaeldavis
JE0002179,1000,2023,2023-02-07 00:00:00,2023-02-07 00:00:00,KR,BRL,APINV000379,william77
JE0002180,1000,2023,2023-12-27 00:00:00,2023-12-27 00:00:00,KR,BRL,APINV000380,kalvarez
JE0002181,1000,2023,2023-06-21 00:00:00,2023-06-21 00:00:00,KR,BRL,APINV000381,bdavis
JE0002182,1000,2024,2024-06-04 00:00:00,2024-06-04 00:00:00,KR,BRL,APINV000382,christina66
JE0002183,1000,2023,2023-10-09 00:00:00,2023-10-09 00:00:00,KR,BRL,APINV000383,williamsmatthew
JE0002184,1000,2023,2023-04-19 00:00:00,2023-04-19 00:00:00,KR,BRL,APINV000384,prhodes
JE0002185,1000,2024,2024-02-10 00:00:00,2024-02-10 00:00:00,KR,BRL,APINV000385,sarahrose
JE0002186,1000,2025,2025-01-06 00:00:00,2025-01-06 00:00:00,KR,BRL,APINV000386,robertssamuel
JE0002187,1000,2024,2024-07-27 00:00:00,2024-07-27 00:00:00,KR,BRL,APINV000387,ievans
JE0002188,1000,2023,2023-06-04 00:00:00,2023-06-04 00:00:00,KR,BRL,APINV000388,mckenzie86
JE0002189,1000,2024,2024-02-29 00:00:00,2024-02-29 00:00:00,KR,BRL,APINV000389,ashley81
JE0002190,1000,2023,2023-12-06 00:00:00,2023-12-06 00:00:00,KR,BRL,APINV000390,palmerwilliam
JE0002191,1000,2024,2024-03-21 00:00:00,2024-03-21 00:00:00,KR,BRL,APINV000391,qdavis
JE0002192,1000,2023,2023-07-03 00:00:00,2023-07-03 00:00:00,KR,BRL,APINV000392,michael91
JE0002193,1000,2023,2023-11-10 00:00:00,2023-11-10 00:00:00,KR,BRL,APINV000393,wilsondorothy
JE0002194,1000,2024,2024-04-30 00:00:00,2024-04-30 00:00:00,KR,BRL,APINV000394,kristicameron
JE0002195,1000,2023,2023-11-22 00:00:00,2023-11-22 00:00:00,KR,BRL,APINV000395,millernancy
JE0002196,1000,2024,2024-10-17 00:00:00,2024-10-17 00:00:00,KR,BRL,APINV000396,lee77
JE0002197,1000,2023,2023-07-23 00:00:00,2023-07-23 00:00:00,KR,BRL,APINV000397,matthew23
JE0002198,1000,2023,2023-04-24 00:00:00,2023-04-24 00:00:00,KR,BRL,APINV000398,christianhendrix
JE0002199,1000,2023,2023-08-16 00:00:00,2023-08-16 00:00:00,KR,BRL,APINV000399,monica16
JE0002200,1000,2023,2023-06-28 00:00:00,2023-06-28 00:00:00,KR,BRL,APINV000400,smithdarryl
JE0002201,1000,2024,2024-11-18 00:00:00,2024-11-18 00:00:00,KR,BRL,APINV000401,dianastevens
JE0002202,1000,2024,2024-03-22 00:00:00,2024-03-22 00:00:00,KR,BRL,APINV000402,vmelton
JE0002203,1000,2023,2023-10-24 00:00:00,2023-10-24 00:00:00,KR,BRL,APINV000403,nturner
JE0002204,1000,2023,2023-03-31 00:00:00,2023-03-31 00:00:00,KR,BRL,APINV000404,hannah64
JE0002205,1000,2024,2024-07-21 00:00:00,2024-07-21 00:00:00,KR,BRL,APINV000405,martinezalexander
JE0002206,1000,2024,2024-09-05 00:00:00,2024-09-05 00:00:00,KR,BRL,APINV000406,cabreraheather
JE0002207,1000,2023,2023-04-12 00:00:00,2023-04-12 00:00:00,KR,BRL,APINV000407,micheleclark
JE0002208,1000,2024,2024-10-24 00:00:00,2024-10-24 00:00:00,KR,BRL,APINV000408,debragraham
JE0002209,1000,2024,2024-08-12 00:00:00,2024-08-12 00:00:00,KR,BRL,APINV000409,christophercarrillo
JE0002210,1000,2023,2023-07-21 00:00:00,2023-07-21 00:00:00,KR,BRL,APINV000410,thomasjohnson
JE0002211,1000,2025,2025-01-10 00:00:00,2025-01-10 00:00:00,KR,BRL,APINV000411,rachelrodgers
