document_number,line_item,gl_account,debit_credit_indicator,amount,cost_center,profit_center,order_id
JE0001903,1,600000,D,25147.51,CC0022,,
JE0001903,2,200000,C,25147.51,CC0022,,
JE0001904,1,600000,D,39975.28,CC0014,,
JE0001904,2,200000,C,39975.28,CC0014,,
JE0001905,1,600000,D,3928.49,CC0014,,
JE0001905,2,200000,C,3928.49,CC0014,,
JE0001906,1,600000,D,10061.81,CC0015,,
JE0001906,2,200000,C,10061.81,CC0015,,
JE0001907,1,600000,D,6170.07,CC0005,,
JE0001907,2,200000,C,6170.07,CC0005,,
JE0001908,1,600000,D,12780.81,CC0023,,
JE0001908,2,200000,C,12780.81,CC0023,,
JE0001909,1,600000,D,38653.25,CC0008,,
JE0001909,2,200000,C,38653.25,CC0008,,
JE0001910,1,600000,D,50782.38,CC0015,,
JE0001910,2,200000,C,50782.38,CC0015,,
JE0001911,1,600000,D,28785.72,CC0018,,
JE0001911,2,200000,C,28785.72,CC0018,,
JE0001912,1,600000,D,6377.08,CC0010,,
JE0001912,2,200000,C,6377.08,CC0010,,
JE0001913,1,600000,D,22890.21,CC0015,,
JE0001913,2,200000,C,22890.21,CC0015,,
JE0001914,1,600000,D,27300.74,CC0012,,
JE0001914,2,200000,C,27300.74,CC0012,,
JE0001915,1,600000,D,16540.65,CC0011,,
JE0001915,2,200000,C,16540.65,CC0011,,
JE0001916,1,600000,D,9916.71,CC0021,,
JE0001916,2,200000,C,9916.71,CC0021,,
JE0001917,1,600000,D,6056.73,CC0023,,
JE0001917,2,200000,C,6056.73,CC0023,,
JE0001918,1,600000,D,58271.63,CC0010,,
JE0001918,2,200000,C,58271.63,CC0010,,
JE0001919,1,600000,D,50607.03,CC0015,,
JE0001919,2,200000,C,50607.03,CC0015,,
JE0001920,1,600000,D,57972.03,CC0025,,
JE0001920,2,200000,C,57972.03,CC0025,,
JE0001921,1,600000,D,34790.14,CC0017,,
JE0001921,2,200000,C,34790.14,CC0017,,
JE0001922,1,600000,D,5658.35,CC0013,,
JE0001922,2,200000,C,5658.35,CC0013,,
JE0001923,1,600000,D,30623.99,CC0009,,
JE0001923,2,200000,C,30623.99,CC0009,,
JE0001924,1,600000,D,8096.63,CC0017,,
JE0001924,2,200000,C,8096.63,CC0017,,
JE0001925,1,600000,D,56994.63,CC0003,,
JE0001925,2,200000,C,56994.63,CC0003,,
JE0001926,1,600000,D,48699.18,CC0008,,
JE0001926,2,200000,C,48699.18,CC0008,,
JE0001927,1,600000,D,5623.74,CC0025,,
JE0001927,2,200000,C,5623.74,CC0025,,
JE0001928,1,600000,D,59838.88,CC0017,,
JE0001928,2,200000,C,59838.88,CC0017,,
JE0001929,1,600000,D,19865.22,CC0007,,
JE0001929,2,200000,C,19865.22,CC0007,,
JE0001930,1,600000,D,6134.62,CC0022,,
JE0001930,2,200000,C,6134.62,CC0022,,
JE0001931,1,600000,D,51540.83,CC0018,,
JE0001931,2,200000,C,51540.83,CC0018,,
JE0001932,1,600000,D,47406.49,CC0024,,
JE0001932,2,200000,C,47406.49,CC0024,,
JE0001933,1,600000,D,7638.61,CC0007,,
JE0001933,2,200000,C,7638.61,CC0007,,
JE0001934,1,600000,D,55570.76,CC0022,,
JE0001934,2,200000,C,55570.76,CC0022,,
JE0001935,1,600000,D,47358.99,CC0003,,
JE0001935,2,200000,C,47358.99,CC0003,,
JE0001936,1,600000,D,52795.72,CC0018,,
JE0001936,2,200000,C,52795.72,CC0018,,
JE0001937,1,600000,D,34749.37,CC0015,,
JE0001937,2,200000,C,34749.37,CC0015,,
JE0001938,1,600000,D,17249.43,CC0008,,
JE0001938,2,200000,C,17249.43,CC0008,,
JE0001939,1,600000,D,3288.17,CC0009,,
JE0001939,2,200000,C,3288.17,CC0009,,
JE0001940,1,600000,D,41740.31,CC0006,,
JE0001940,2,200000,C,41740.31,CC0006,,
JE0001941,1,600000,D,55329.26,CC0019,,
JE0001941,2,200000,C,55329.26,CC0019,,
JE0001942,1,600000,D,20934.1,CC0011,,
JE0001942,2,200000,C,20934.1,CC0011,,
JE0001943,1,600000,D,17540.45,CC0015,,
JE0001943,2,200000,C,17540.45,CC0015,,
JE0001944,1,600000,D,58377.3,CC0021,,
JE0001944,2,200000,C,58377.3,CC0021,,
JE0001945,1,600000,D,58478.95,CC0001,,
JE0001945,2,200000,C,58478.95,CC0001,,
JE0001946,1,600000,D,16895.78,CC0008,,
JE0001946,2,200000,C,16895.78,CC0008,,
JE0001947,1,600000,D,12088.21,CC0021,,
JE0001947,2,200000,C,12088.21,CC0021,,
JE0001948,1,600000,D,44715.74,CC0015,,
JE0001948,2,200000,C,44715.74,CC0015,,
JE0001949,1,600000,D,49440.03,CC0008,,
JE0001949,2,200000,C,49440.03,CC0008,,
JE0001950,1,600000,D,4871.4,CC0022,,
JE0001950,2,200000,C,4871.4,CC0022,,
JE0001951,1,600000,D,9003.34,CC0025,,
JE0001951,2,200000,C,9003.34,CC0025,,
JE0001952,1,600000,D,11250.5,CC0004,,
JE0001952,2,200000,C,11250.5,CC0004,,
JE0001953,1,600000,D,50381.62,CC0021,,
JE0001953,2,200000,C,50381.62,CC0021,,
JE0001954,1,600000,D,3983.0,CC0009,,
JE0001954,2,200000,C,3983.0,CC0009,,
JE0001955,1,600000,D,17164.67,CC0010,,
JE0001955,2,200000,C,17164.67,CC0010,,
JE0001956,1,600000,D,38489.18,CC0021,,
JE0001956,2,200000,C,38489.18,CC0021,,
JE0001957,1,600000,D,15274.35,CC0001,,
JE0001957,2,200000,C,15274.35,CC0001,,
JE0001958,1,600000,D,11477.44,CC0020,,
JE0001958,2,200000,C,11477.44,CC0020,,
JE0001959,1,600000,D,21310.69,CC0007,,
JE0001959,2,200000,C,21310.69,CC0007,,
JE0001960,1,600000,D,45188.71,CC0015,,
JE0001960,2,200000,C,45188.71,CC0015,,
JE0001961,1,600000,D,2619.58,CC0011,,
JE0001961,2,200000,C,2619.58,CC0011,,
JE0001962,1,600000,D,51569.56,CC0020,,
JE0001962,2,200000,C,51569.56,CC0020,,
JE0001963,1,600000,D,16875.93,CC0020,,
JE0001963,2,200000,C,16875.93,CC0020,,
JE0001964,1,600000,D,52013.17,CC0017,,
JE0001964,2,200000,C,52013.17,CC0017,,
JE0001965,1,600000,D,28971.74,CC0008,,
JE0001965,2,200000,C,28971.74,CC0008,,
JE0001966,1,600000,D,36467.38,CC0005,,
JE0001966,2,200000,C,36467.38,CC0005,,
JE0001967,1,600000,D,36892.29,CC0003,,
JE0001967,2,200000,C,36892.29,CC0003,,
JE0001968,1,600000,D,26004.6,CC0024,,
JE0001968,2,200000,C,26004.6,CC0024,,
JE0001969,1,600000,D,28080.88,CC0022,,
JE0001969,2,200000,C,28080.88,CC0022,,
JE0001970,1,600000,D,40954.57,CC0009,,
JE0001970,2,200000,C,40954.57,CC0009,,
JE0001971,1,600000,D,35484.74,CC0006,,
JE0001971,2,200000,C,35484.74,CC0006,,
JE0001972,1,600000,D,34125.97,CC0021,,
JE0001972,2,200000,C,34125.97,CC0021,,
JE0001973,1,600000,D,18610.08,CC0008,,
JE0001973,2,200000,C,18610.08,CC0008,,
JE0001974,1,600000,D,20840.74,CC0009,,
JE0001974,2,200000,C,20840.74,CC0009,,
JE0001975,1,600000,D,51828.0,CC0012,,
JE0001975,2,200000,C,51828.0,CC0012,,
JE0001976,1,600000,D,12113.24,CC0010,,
JE0001976,2,200000,C,12113.24,CC0010,,
JE0001977,1,600000,D,54081.54,CC0012,,
JE0001977,2,200000,C,54081.54,CC0012,,
JE0001978,1,600000,D,39971.29,CC0025,,
JE0001978,2,200000,C,39971.29,CC0025,,
JE0001979,1,600000,D,39668.63,CC0022,,
JE0001979,2,200000,C,39668.63,CC0022,,
JE0001980,1,600000,D,54507.78,CC0025,,
JE0001980,2,200000,C,54507.78,CC0025,,
JE0001981,1,600000,D,35398.4,CC0004,,
JE0001981,2,200000,C,35398.4,CC0004,,
JE0001982,1,600000,D,21246.86,CC0001,,
JE0001982,2,200000,C,21246.86,CC0001,,
JE0001983,1,600000,D,54485.06,CC0012,,
JE0001983,2,200000,C,54485.06,CC0012,,
JE0001984,1,600000,D,50879.74,CC0009,,
JE0001984,2,200000,C,50879.74,CC0009,,
JE0001985,1,600000,D,18333.26,CC0008,,
JE0001985,2,200000,C,18333.26,CC0008,,
JE0001986,1,600000,D,43786.01,CC0014,,
JE0001986,2,200000,C,43786.01,CC0014,,
JE0001987,1,600000,D,56868.48,CC0024,,
JE0001987,2,200000,C,56868.48,CC0024,,
JE0001988,1,600000,D,14112.96,CC0010,,
JE0001988,2,200000,C,14112.96,CC0010,,
JE0001989,1,600000,D,25807.88,CC0012,,
JE0001989,2,200000,C,25807.88,CC0012,,
JE0001990,1,600000,D,16372.99,CC0013,,
JE0001990,2,200000,C,16372.99,CC0013,,
JE0001991,1,600000,D,28761.66,CC0006,,
JE0001991,2,200000,C,28761.66,CC0006,,
JE0001992,1,600000,D,28860.96,CC0020,,
JE0001992,2,200000,C,28860.96,CC0020,,
JE0001993,1,600000,D,52182.37,CC0005,,
JE0001993,2,200000,C,52182.37,CC0005,,
JE0001994,1,600000,D,25373.33,CC0016,,
JE0001994,2,200000,C,25373.33,CC0016,,
JE0001995,1,600000,D,9104.55,CC0019,,
JE0001995,2,200000,C,9104.55,CC0019,,
JE0001996,1,600000,D,59244.3,CC0023,,
JE0001996,2,200000,C,59244.3,CC0023,,
JE0001997,1,600000,D,9450.22,CC0017,,
JE0001997,2,200000,C,9450.22,CC0017,,
JE0001998,1,600000,D,46957.53,CC0003,,
JE0001998,2,200000,C,46957.53,CC0003,,
JE0001999,1,600000,D,19491.43,CC0019,,
JE0001999,2,200000,C,19491.43,CC0019,,
JE0002000,1,600000,D,17138.14,CC0020,,
JE0002000,2,200000,C,17138.14,CC0020,,
JE0002001,1,600000,D,35000.46,CC0002,,
JE0002001,2,200000,C,35000.46,CC0002,,
JE0002002,1,600000,D,8634.95,CC0023,,
JE0002002,2,200000,C,8634.95,CC0023,,
JE0002003,1,600000,D,24800.22,CC0014,,
JE0002003,2,200000,C,24800.22,CC0014,,
JE0002004,1,600000,D,1275.48,CC0020,,
JE0002004,2,200000,C,1275.48,CC0020,,
JE0002005,1,600000,D,57054.05,CC0013,,
JE0002005,2,200000,C,57054.05,CC0013,,
JE0002006,1,600000,D,2057.05,CC0022,,
JE0002006,2,200000,C,2057.05,CC0022,,
JE0002007,1,600000,D,14349.68,CC0016,,
JE0002007,2,200000,C,14349.68,CC0016,,
JE0002008,1,600000,D,8606.92,CC0008,,
JE0002008,2,200000,C,8606.92,CC0008,,
JE0002009,1,600000,D,10854.19,CC0009,,
JE0002009,2,200000,C,10854.19,CC0009,,
JE0002010,1,600000,D,56959.34,CC0025,,
JE0002010,2,200000,C,56959.34,CC0025,,
JE0002011,1,600000,D,26586.25,CC0009,,
JE0002011,2,200000,C,26586.25,CC0009,,
JE0002012,1,600000,D,21221.24,CC0021,,
JE0002012,2,200000,C,21221.24,CC0021,,
JE0002013,1,600000,D,45256.82,CC0012,,
JE0002013,2,200000,C,45256.82,CC0012,,
JE0002014,1,600000,D,2128.36,CC0018,,
JE0002014,2,200000,C,2128.36,CC0018,,
JE0002015,1,600000,D,13460.22,CC0006,,
JE0002015,2,200000,C,13460.22,CC0006,,
JE0002016,1,600000,D,8266.56,CC0004,,
JE0002016,2,200000,C,8266.56,CC0004,,
JE0002017,1,600000,D,23136.35,CC0015,,
JE0002017,2,200000,C,23136.35,CC0015,,
JE0002018,1,600000,D,36041.52,CC0001,,
JE0002018,2,200000,C,36041.52,CC0001,,
JE0002019,1,600000,D,39560.49,CC0022,,
JE0002019,2,200000,C,39560.49,CC0022,,
JE0002020,1,600000,D,25589.76,CC0009,,
JE0002020,2,200000,C,25589.76,CC0009,,
JE0002021,1,600000,D,28989.38,CC0006,,
JE0002021,2,200000,C,28989.38,CC0006,,
JE0002022,1,600000,D,18765.87,CC0013,,
JE0002022,2,200000,C,18765.87,CC0013,,
JE0002023,1,600000,D,37745.07,CC0006,,
JE0002023,2,200000,C,37745.07,CC0006,,
JE0002024,1,600000,D,50008.51,CC0013,,
JE0002024,2,200000,C,50008.51,CC0013,,
JE0002025,1,600000,D,17679.7,CC0016,,
JE0002025,2,200000,C,17679.7,CC0016,,
JE0002026,1,600000,D,12720.15,CC0025,,
JE0002026,2,200000,C,12720.15,CC0025,,
JE0002027,1,600000,D,50058.43,CC0019,,
JE0002027,2,200000,C,50058.43,CC0019,,
JE0002028,1,600000,D,42502.77,CC0025,,
JE0002028,2,200000,C,42502.77,CC0025,,
JE0002029,1,600000,D,33340.19,CC0020,,
JE0002029,2,200000,C,33340.19,CC0020,,
JE0002030,1,600000,D,20505.61,CC0020,,
JE0002030,2,200000,C,20505.61,CC0020,,
JE0002031,1,600000,D,54505.92,CC0016,,
JE0002031,2,200000,C,54505.92,CC0016,,
JE0002032,1,600000,D,9799.53,CC0016,,
JE0002032,2,200000,C,9799.53,CC0016,,
JE0002033,1,600000,D,43690.25,CC0024,,
JE0002033,2,200000,C,43690.25,CC0024,,
JE0002034,1,600000,D,39015.87,CC0017,,
JE0002034,2,200000,C,39015.87,CC0017,,
JE0002035,1,600000,D,16583.38,CC0021,,
JE0002035,2,200000,C,16583.38,CC0021,,
JE0002036,1,600000,D,52574.29,CC0005,,
JE0002036,2,200000,C,52574.29,CC0005,,
JE0002037,1,600000,D,48294.17,CC0002,,
JE0002037,2,200000,C,48294.17,CC0002,,
JE0002038,1,600000,D,6604.91,CC0002,,
JE0002038,2,200000,C,6604.91,CC0002,,
JE0002039,1,600000,D,1570.67,CC0004,,
JE0002039,2,200000,C,1570.67,CC0004,,
JE0002040,1,600000,D,20390.99,CC0004,,
JE0002040,2,200000,C,20390.99,CC0004,,
JE0002041,1,600000,D,52830.06,CC0022,,
JE0002041,2,200000,C,52830.06,CC0022,,
JE0002042,1,600000,D,11789.3,CC0004,,
JE0002042,2,200000,C,11789.3,CC0004,,
JE0002043,1,600000,D,17038.15,CC0010,,
JE0002043,2,200000,C,17038.15,CC0010,,
JE0002044,1,600000,D,48194.05,CC0017,,
JE0002044,2,200000,C,48194.05,CC0017,,
JE0002045,1,600000,D,7670.34,CC0001,,
JE0002045,2,200000,C,7670.34,CC0001,,
JE0002046,1,600000,D,58912.58,CC0025,,
JE0002046,2,200000,C,58912.58,CC0025,,
JE0002047,1,600000,D,25545.64,CC0009,,
JE0002047,2,200000,C,25545.64,CC0009,,
JE0002048,1,600000,D,11694.37,CC0007,,
JE0002048,2,200000,C,11694.37,CC0007,,
JE0002049,1,600000,D,37070.15,CC0009,,
JE0002049,2,200000,C,37070.15,CC0009,,
JE0002050,1,600000,D,29501.7,CC0015,,
JE0002050,2,200000,C,29501.7,CC0015,,
JE0002051,1,600000,D,27000.58,CC0017,,
JE0002051,2,200000,C,27000.58,CC0017,,
JE0002052,1,600000,D,1729.25,CC0020,,
JE0002052,2,200000,C,1729.25,CC0020,,
JE0002053,1,600000,D,58695.84,CC0020,,
JE0002053,2,200000,C,58695.84,CC0020,,
JE0002054,1,600000,D,31626.88,CC0011,,
JE0002054,2,200000,C,31626.88,CC0011,,
JE0002055,1,600000,D,26538.03,CC0023,,
JE0002055,2,200000,C,26538.03,CC0023,,
JE0002056,1,600000,D,21399.22,CC0022,,
JE0002056,2,200000,C,21399.22,CC0022,,
JE0002057,1,600000,D,9770.61,CC0005,,
JE0002057,2,200000,C,9770.61,CC0005,,
JE0002058,1,600000,D,1687.05,CC0017,,
JE0002058,2,200000,C,1687.05,CC0017,,
JE0002059,1,600000,D,51260.4,CC0015,,
JE0002059,2,200000,C,51260.4,CC0015,,
JE0002060,1,600000,D,45334.37,CC0003,,
JE0002060,2,200000,C,45334.37,CC0003,,
JE0002061,1,600000,D,58238.56,CC0008,,
JE0002061,2,200000,C,58238.56,CC0008,,
JE0002062,1,600000,D,33479.24,CC0016,,
JE0002062,2,200000,C,33479.24,CC0016,,
JE0002063,1,600000,D,5651.01,CC0010,,
JE0002063,2,200000,C,5651.01,CC0010,,
JE0002064,1,600000,D,6193.17,CC0020,,
JE0002064,2,200000,C,6193.17,CC0020,,
JE0002065,1,600000,D,8003.7,CC0010,,
JE0002065,2,200000,C,8003.7,CC0010,,
JE0002066,1,600000,D,7055.96,CC0008,,
JE0002066,2,200000,C,7055.96,CC0008,,
JE0002067,1,600000,D,49728.62,CC0021,,
JE0002067,2,200000,C,49728.62,CC0021,,
JE0002068,1,600000,D,53516.54,CC0016,,
JE0002068,2,200000,C,53516.54,CC0016,,
JE0002069,1,600000,D,57070.95,CC0017,,
JE0002069,2,200000,C,57070.95,CC0017,,
JE0002070,1,600000,D,49178.73,CC0011,,
JE0002070,2,200000,C,49178.73,CC0011,,
JE0002071,1,600000,D,34048.9,CC0012,,
JE0002071,2,200000,C,34048.9,CC0012,,
JE0002072,1,600000,D,43282.83,CC0003,,
JE0002072,2,200000,C,43282.83,CC0003,,
JE0002073,1,600000,D,7727.38,CC0010,,
JE0002073,2,200000,C,7727.38,CC0010,,
JE0002074,1,600000,D,1129.62,CC0001,,
JE0002074,2,200000,C,1129.62,CC0001,,
JE0002075,1,600000,D,33313.74,CC0003,,
JE0002075,2,200000,C,33313.74,CC0003,,
JE0002076,1,600000,D,3700.91,CC0007,,
JE0002076,2,200000,C,3700.91,CC0007,,
JE0002077,1,600000,D,49488.48,CC0008,,
JE0002077,2,200000,C,49488.48,CC0008,,
JE0002078,1,600000,D,7310.73,CC0012,,
JE0002078,2,200000,C,7310.73,CC0012,,
JE0002079,1,600000,D,8124.0,CC0019,,
JE0002079,2,200000,C,8124.0,CC0019,,
JE0002080,1,600000,D,27965.71,CC0009,,
JE0002080,2,200000,C,27965.71,CC0009,,
JE0002081,1,600000,D,7358.18,CC0016,,
JE0002081,2,200000,C,7358.18,CC0016,,
JE0002082,1,600000,D,46556.57,CC0006,,
JE0002082,2,200000,C,46556.57,CC0006,,
JE0002083,1,600000,D,57867.43,CC0008,,
JE0002083,2,200000,C,57867.43,CC0008,,
JE0002084,1,600000,D,33640.35,CC0011,,
JE0002084,2,200000,C,33640.35,CC0011,,
JE0002085,1,600000,D,55537.88,CC0016,,
JE0002085,2,200000,C,55537.88,CC0016,,
JE0002086,1,600000,D,41817.25,CC0015,,
JE0002086,2,200000,C,41817.25,CC0015,,
JE0002087,1,600000,D,7109.68,CC0017,,
JE0002087,2,200000,C,7109.68,CC0017,,
JE0002088,1,600000,D,30742.5,CC0017,,
JE0002088,2,200000,C,30742.5,CC0017,,
JE0002089,1,600000,D,17142.16,CC0009,,
JE0002089,2,200000,C,17142.16,CC0009,,
JE0002090,1,600000,D,27717.9,CC0025,,
JE0002090,2,200000,C,27717.9,CC0025,,
JE0002091,1,600000,D,36548.94,CC0020,,
JE0002091,2,200000,C,36548.94,CC0020,,
JE0002092,1,600000,D,50741.39,CC0011,,
JE0002092,2,200000,C,50741.39,CC0011,,
JE0002093,1,600000,D,43000.59,CC0019,,
JE0002093,2,200000,C,43000.59,CC0019,,
JE0002094,1,600000,D,12852.46,CC0004,,
JE0002094,2,200000,C,12852.46,CC0004,,
JE0002095,1,600000,D,41510.07,CC0022,,
JE0002095,2,200000,C,41510.07,CC0022,,
JE0002096,1,600000,D,58898.79,CC0019,,
JE0002096,2,200000,C,58898.79,CC0019,,
JE0002097,1,600000,D,30729.71,CC0024,,
JE0002097,2,200000,C,30729.71,CC0024,,
JE0002098,1,600000,D,42910.81,CC0023,,
JE0002098,2,200000,C,42910.81,CC0023,,
JE0002099,1,600000,D,35385.57,CC0021,,
JE0002099,2,200000,C,35385.57,CC0021,,
JE0002100,1,600000,D,40780.37,CC0013,,
JE0002100,2,200000,C,40780.37,CC0013,,
JE0002101,1,600000,D,52771.16,CC0003,,
JE0002101,2,200000,C,52771.16,CC0003,,
JE0002102,1,600000,D,31841.07,CC0023,,
JE0002102,2,200000,C,31841.07,CC0023,,
JE0002103,1,600000,D,4130.83,CC0024,,
JE0002103,2,200000,C,4130.83,CC0024,,
JE0002104,1,600000,D,45260.92,CC0005,,
JE0002104,2,200000,C,45260.92,CC0005,,
JE0002105,1,600000,D,41320.03,CC0025,,
JE0002105,2,200000,C,41320.03,CC0025,,
JE0002106,1,600000,D,41745.1,CC0012,,
JE0002106,2,200000,C,41745.1,CC0012,,
JE0002107,1,600000,D,22162.26,CC0010,,
JE0002107,2,200000,C,22162.26,CC0010,,
JE0002108,1,600000,D,44802.35,CC0007,,
JE0002108,2,200000,C,44802.35,CC0007,,
JE0002109,1,600000,D,31144.42,CC0021,,
JE0002109,2,200000,C,31144.42,CC0021,,
JE0002110,1,600000,D,41883.23,CC0011,,
JE0002110,2,200000,C,41883.23,CC0011,,
JE0002111,1,600000,D,23865.72,CC0019,,
JE0002111,2,200000,C,23865.72,CC0019,,
JE0002112,1,600000,D,57984.16,CC0011,,
JE0002112,2,200000,C,57984.16,CC0011,,
JE0002113,1,600000,D,12982.15,CC0008,,
JE0002113,2,200000,C,12982.15,CC0008,,
JE0002114,1,600000,D,49969.03,CC0025,,
JE0002114,2,200000,C,49969.03,CC0025,,
JE0002115,1,600000,D,45551.35,CC0016,,
JE0002115,2,200000,C,45551.35,CC0016,,
JE0002116,1,600000,D,46792.66,CC0001,,
JE0002116,2,200000,C,46792.66,CC0001,,
JE0002117,1,600000,D,27480.08,CC0015,,
JE0002117,2,200000,C,27480.08,CC0015,,
JE0002118,1,600000,D,12031.62,CC0020,,
JE0002118,2,200000,C,12031.62,CC0020,,
JE0002119,1,600000,D,23254.7,CC0020,,
JE0002119,2,200000,C,23254.7,CC0020,,
JE0002120,1,600000,D,8673.93,CC0014,,
JE0002120,2,200000,C,8673.93,CC0014,,
JE0002121,1,600000,D,1333.06,CC0021,,
JE0002121,2,200000,C,1333.06,CC0021,,
JE0002122,1,600000,D,3356.49,CC0025,,
JE0002122,2,200000,C,3356.49,CC0025,,
JE0002123,1,600000,D,46646.0,CC0025,,
JE0002123,2,200000,C,46646.0,CC0025,,
JE0002124,1,600000,D,29942.51,CC0014,,
JE0002124,2,200000,C,29942.51,CC0014,,
JE0002125,1,600000,D,5299.97,CC0024,,
JE0002125,2,200000,C,5299.97,CC0024,,
JE0002126,1,600000,D,57462.28,CC0023,,
JE0002126,2,200000,C,57462.28,CC0023,,
JE0002127,1,600000,D,25539.94,CC0024,,
JE0002127,2,200000,C,25539.94,CC0024,,
JE0002128,1,600000,D,21614.77,CC0016,,
JE0002128,2,200000,C,21614.77,CC0016,,
JE0002129,1,600000,D,20532.93,CC0016,,
JE0002129,2,200000,C,20532.93,CC0016,,
JE0002130,1,600000,D,59801.23,CC0006,,
JE0002130,2,200000,C,59801.23,CC0006,,
JE0002131,1,600000,D,7768.6,CC0008,,
JE0002131,2,200000,C,7768.6,CC0008,,
JE0002132,1,600000,D,54365.29,CC0010,,
JE0002132,2,200000,C,54365.29,CC0010,,
JE0002133,1,600000,D,57574.91,CC0023,,
JE0002133,2,200000,C,57574.91,CC0023,,
JE0002134,1,600000,D,23500.98,CC0011,,
JE0002134,2,200000,C,23500.98,CC0011,,
JE0002135,1,600000,D,23766.68,CC0017,,
JE0002135,2,200000,C,23766.68,CC0017,,
JE0002136,1,600000,D,2457.64,CC0021,,
JE0002136,2,200000,C,2457.64,CC0021,,
JE0002137,1,600000,D,31344.23,CC0021,,
JE0002137,2,200000,C,31344.23,CC0021,,
JE0002138,1,600000,D,3587.25,CC0008,,
JE0002138,2,200000,C,3587.25,CC0008,,
JE0002139,1,600000,D,19898.45,CC0008,,
JE0002139,2,200000,C,19898.45,CC0008,,
JE0002140,1,600000,D,10876.29,CC0003,,
JE0002140,2,200000,C,10876.29,CC0003,,
JE0002141,1,600000,D,37989.05,CC0025,,
JE0002141,2,200000,C,37989.05,CC0025,,
JE0002142,1,600000,D,52032.1,CC0017,,
JE0002142,2,200000,C,52032.1,CC0017,,
JE0002143,1,600000,D,13129.19,CC0022,,
JE0002143,2,200000,C,13129.19,CC0022,,
JE0002144,1,600000,D,39147.11,CC0002,,
JE0002144,2,200000,C,39147.11,CC0002,,
JE0002145,1,600000,D,2401.42,CC0001,,
JE0002145,2,200000,C,2401.42,CC0001,,
JE0002146,1,600000,D,6163.73,CC0019,,
JE0002146,2,200000,C,6163.73,CC0019,,
JE0002147,1,600000,D,33926.97,CC0018,,
JE0002147,2,200000,C,33926.97,CC0018,,
JE0002148,1,600000,D,54748.21,CC0007,,
JE0002148,2,200000,C,54748.21,CC0007,,
JE0002149,1,600000,D,38182.82,CC0023,,
JE0002149,2,200000,C,38182.82,CC0023,,
JE0002150,1,600000,D,23980.61,CC0002,,
JE0002150,2,200000,C,23980.61,CC0002,,
JE0002151,1,600000,D,38843.94,CC0008,,
JE0002151,2,200000,C,38843.94,CC0008,,
JE0002152,1,600000,D,42352.04,CC0006,,
JE0002152,2,200000,C,42352.04,CC0006,,
JE0002153,1,600000,D,18100.36,CC0013,,
JE0002153,2,200000,C,18100.36,CC0013,,
JE0002154,1,600000,D,17609.53,CC0005,,
JE0002154,2,200000,C,17609.53,CC0005,,
JE0002155,1,600000,D,24311.68,CC0016,,
JE0002155,2,200000,C,24311.68,CC0016,,
JE0002156,1,600000,D,10223.08,CC0008,,
JE0002156,2,200000,C,10223.08,CC0008,,
JE0002157,1,600000,D,48009.46,CC0012,,
JE0002157,2,200000,C,48009.46,CC0012,,
JE0002158,1,600000,D,57647.92,CC0025,,
JE0002158,2,200000,C,57647.92,CC0025,,
JE0002159,1,600000,D,57486.11,CC0016,,
JE0002159,2,200000,C,57486.11,CC0016,,
JE0002160,1,600000,D,8270.87,CC0019,,
JE0002160,2,200000,C,8270.87,CC0019,,
JE0002161,1,600000,D,32691.97,CC0011,,
JE0002161,2,200000,C,32691.97,CC0011,,
JE0002162,1,600000,D,13393.12,CC0022,,
JE0002162,2,200000,C,13393.12,CC0022,,
JE0002163,1,600000,D,13492.48,CC0006,,
JE0002163,2,200000,C,13492.48,CC0006,,
JE0002164,1,600000,D,10496.31,CC0010,,
JE0002164,2,200000,C,10496.31,CC0010,,
JE0002165,1,600000,D,12465.25,CC0014,,
JE0002165,2,200000,C,12465.25,CC0014,,
JE0002166,1,600000,D,51231.88,CC0015,,
JE0002166,2,200000,C,51231.88,CC0015,,
JE0002167,1,600000,D,39035.8,CC0015,,
JE0002167,2,200000,C,39035.8,CC0015,,
JE0002168,1,600000,D,15790.57,CC0025,,
JE0002168,2,200000,C,15790.57,CC0025,,
JE0002169,1,600000,D,57140.85,CC0019,,
JE0002169,2,200000,C,57140.85,CC0019,,
JE0002170,1,600000,D,6902.66,CC0022,,
JE0002170,2,200000,C,6902.66,CC0022,,
JE0002171,1,600000,D,19749.37,CC0020,,
JE0002171,2,200000,C,19749.37,CC0020,,
JE0002172,1,600000,D,41914.03,CC0010,,
JE0002172,2,200000,C,41914.03,CC0010,,
JE0002173,1,600000,D,48654.29,CC0004,,
JE0002173,2,200000,C,48654.29,CC0004,,
JE0002174,1,600000,D,1285.08,CC0022,,
JE0002174,2,200000,C,1285.08,CC0022,,
JE0002175,1,600000,D,43019.75,CC0009,,
JE0002175,2,200000,C,43019.75,CC0009,,
JE0002176,1,600000,D,50566.49,CC0010,,
JE0002176,2,200000,C,50566.49,CC0010,,
JE0002177,1,600000,D,52795.26,CC0018,,
JE0002177,2,200000,C,52795.26,CC0018,,
JE0002178,1,600000,D,46711.25,CC0020,,
JE0002178,2,200000,C,46711.25,CC0020,,
JE0002179,1,600000,D,11370.44,CC0006,,
JE0002179,2,200000,C,11370.44,CC0006,,
JE0002180,1,600000,D,51664.11,CC0025,,
JE0002180,2,200000,C,51664.11,CC0025,,
JE0002181,1,600000,D,16530.84,CC0025,,
JE0002181,2,200000,C,16530.84,CC0025,,
